trip_distance,tpep_pickup_datetime,tpep_dropoff_datetime,total_amount,tolls_amount,tip_amount,store_and_fwd_flag,stop_time,start_time,region_name,postal_code,pickup_longitude,pickup_latitude,payment_type,passenger_count,mta_tax,longitude,latitude,improvement_surcharge,fare_amount,extra,dropoff_longitude,dropoff_latitude,city_name,all_day,VendorID,STATION_NAME,STATION,RatecodeID,REPORTTPYE,PeakWindDirection,MonthlyWetBulbTemp,MonthlyTotalSnowfall,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD,MonthlyTotalLiquidPrecip,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyMinimumTemp,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureTime,MonthlyMinSeaLevelPressureDate,MonthlyMeanTemp,MonthlyMaximumTemp,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureTime,MonthlyMaxSeaLevelPressureDate,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowDepth,MonthlyGreatestPrecipDate,MonthlyGreatestPrecip,MonthlyDewpointTemp,MonthlyDeptFromNormalPrecip,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyDeptFromNormalAverageTemp,MonthlyDaysWithLT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT1Snow,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT001Precip,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyAverageWindSpeed,MonthlyAverageRH,LONGITUDE,LATITUDE,HOURLYWindSpeed,HOURLYWindGustSpeed,HOURLYWindDirection,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYVISIBILITY,HOURLYStationPressure,HOURLYSeaLevelPressure,HOURLYSKYCONDITIONS,HOURLYRelativeHumidity,HOURLYPressureTendency,HOURLYPressureChange,HOURLYPrecip,HOURLYPRSENTWEATHERTYPE,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYAltimeterSetting,ELEVATION,DATE,DAILYWeather,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,DAILYSunset,DAILYSunrise,DAILYSnowfall,DAILYSnowDepth,DAILYPrecip,DAILYPeakWindSpeed,DAILYMinimumDryBulbTemp,DAILYMaximumDryBulbTemp,DAILYHeatingDegreeDays,DAILYDeptFromNormalAverageTemp,DAILYCoolingDegreeDays,DAILYAverageWindSpeed,DAILYAverageWetBulbTemp,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageRelativeHumidity,DAILYAverageDryBulbTemp,DAILYAverageDewPointTemp
7.04,2016-01-03 00:01:15,2016-01-03 00:13:15,27.25,0,5.45,N,None,None,None,None,-73.952644348144531,40.776496887207031,1,1,0.5,None,None,0.3,20.5,0.5,-74.005638122558594,40.709121704101563,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,0,None,000,30,-1.0,10.00,29.79,29.94,CLR:00,54,8,None,0.00,None,20,-6.7,35,1.7,29.96,39.6,2016-01-03 00:51,None,None,None,2141,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
.20,2016-01-03 00:01:16,2016-01-03 00:03:52,4.8,0,0,N,None | None | None,2016-01-01 00:00:00 | 2016-01-01 00:00:00 | 2016-01-01 02:00:00,New York | New York | New York,None | None | 10038,-73.995613098144531,40.764671325683594,2,1,0.5,-74.0064 | -74.0064 | -74.0081571,40.7142 | 40.7142 | 40.7090990,0.3,3.5,0.5,-73.992149353027344,40.764148712158203,New York | New York | New York,1 | 1 | 0,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,0,None,000,30,-1.0,10.00,29.79,29.94,CLR:00,54,8,None,0.00,None,20,-6.7,35,1.7,29.96,39.6,2016-01-03 00:51,None,None,None,2141,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
.90,2016-01-03 00:01:16,2016-01-03 00:13:16,9.8,0,0,N,2016-07-03 00:00:00,2015-10-08 00:00:00,New York,10019,-73.977432250976563,40.758316040039063,2,1,0.5,-73.9844951,40.7632328,0.3,8.5,0.5,-73.983444213867188,40.766860961914062,New York,2,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,0,None,000,30,-1.0,10.00,29.79,29.94,CLR:00,54,8,None,0.00,None,20,-6.7,35,1.7,29.96,39.6,2016-01-03 00:51,None,None,None,2141,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2.00,2016-01-03 00:01:17,2016-01-03 00:11:08,13.5,0,2.7,N,None | 2016-07-03 00:00:00,2016-01-01 00:00:00 | 2015-10-08 00:00:00,New York | New York,10019 | 10019,-73.927742004394531,40.697872161865234,1,1,0.5,-73.9803996 | -73.9844951,40.7656668 | 40.7632328,0.3,9.5,0.5,-73.961212158203125,40.698276519775391,New York | New York,1 | 2,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,0,None,000,30,-1.0,10.00,29.79,29.94,CLR:00,54,8,None,0.00,None,20,-6.7,35,1.7,29.96,39.6,2016-01-03 00:51,None,None,None,2141,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
.30,2016-01-03 00:01:19,2016-01-03 00:03:00,6,0,1.2,N,None,None,None,None,-73.966590881347656,40.757587432861328,1,1,0.5,None,None,0.3,3.5,0.5,-73.965774536132813,40.754348754882813,None,None,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,0,None,000,30,-1.0,10.00,29.79,29.94,CLR:00,54,8,None,0.00,None,20,-6.7,35,1.7,29.96,39.6,2016-01-03 00:51,None,None,None,2141,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.80,2016-01-03 00:01:19,2016-01-03 00:15:00,11.8,0,0,N,2016-12-31 00:00:00,2016-01-01 00:00:00,New York,10022,-73.954742431640625,40.765506744384766,1,1,0.5,-73.968,40.759,0.3,10.5,0.5,-73.981918334960938,40.766231536865234,New York,2,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,0,None,000,30,-1.0,10.00,29.79,29.94,CLR:00,54,8,None,0.00,None,20,-6.7,35,1.7,29.96,39.6,2016-01-03 00:51,None,None,None,2141,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
.37,2016-01-03 00:01:19,2016-01-03 00:03:12,4.8,0,0,N,None | 2016-07-03 00:00:00,2016-01-01 00:00:00 | 2015-10-08 00:00:00,New York | New York,10019 | 10019,-73.997695922851562,40.737659454345703,2,2,0.5,-73.9803996 | -73.9844951,40.7656668 | 40.7632328,0.3,3.5,0.5,-73.991241455078125,40.734981536865234,New York | New York,1 | 2,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,0,None,000,30,-1.0,10.00,29.79,29.94,CLR:00,54,8,None,0.00,None,20,-6.7,35,1.7,29.96,39.6,2016-01-03 00:51,None,None,None,2141,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.00,2016-01-03 00:01:20,2016-01-03 00:07:24,8.75,0,1.45,N,None,2016-01-01 09:00:00,New York,10003,-73.967552185058594,40.756858825683594,1,2,0.5,-73.9870210,40.7308580,0.3,6,0.5,-73.978309631347656,40.748611450195313,New York,0,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,0,None,000,30,-1.0,10.00,29.79,29.94,CLR:00,54,8,None,0.00,None,20,-6.7,35,1.7,29.96,39.6,2016-01-03 00:51,None,None,None,2141,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5.10,2016-01-03 00:01:20,2016-01-03 00:14:39,18.3,0,0,N,None,None,None,None,-73.964698791503906,40.796798706054688,2,1,0.5,None,None,0.3,17,0.5,-74.002204895019531,40.749237060546875,None,None,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,0,None,000,30,-1.0,10.00,29.79,29.94,CLR:00,54,8,None,0.00,None,20,-6.7,35,1.7,29.96,39.6,2016-01-03 00:51,None,None,None,2141,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.80,2016-01-03 00:01:20,2016-01-03 00:13:36,12.8,0,2,N,None,None,None,None,-73.970108032226563,40.759799957275391,1,1,0.5,None,None,0.3,9.5,0.5,-73.989356994628906,40.742988586425781,None,None,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,0,None,000,30,-1.0,10.00,29.79,29.94,CLR:00,54,8,None,0.00,None,20,-6.7,35,1.7,29.96,39.6,2016-01-03 00:51,None,None,None,2141,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2.25,2016-01-03 00:01:21,2016-01-03 00:12:57,14.16,0,2.36,N,None,None,None,None,-74.001899719238281,40.739406585693359,1,1,0.5,None,None,0.3,10.5,0.5,-73.974868774414063,40.744388580322266,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,0,None,000,30,-1.0,10.00,29.79,29.94,CLR:00,54,8,None,0.00,None,20,-6.7,35,1.7,29.96,39.6,2016-01-03 00:51,None,None,None,2141,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
.87,2016-01-03 00:01:21,2016-01-03 00:06:40,6.8,0,0,N,None,None,None,None,-73.955223083496094,40.804378509521484,2,1,0.5,None,None,0.3,5.5,0.5,-73.963699340820313,40.798000335693359,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,0,None,000,30,-1.0,10.00,29.79,29.94,CLR:00,54,8,None,0.00,None,20,-6.7,35,1.7,29.96,39.6,2016-01-03 00:51,None,None,None,2141,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
8.78,2016-01-03 00:01:21,2016-01-03 00:27:41,28.3,0,0,N,None,None,None,None,-73.996627807617188,40.724601745605469,2,6,0.5,None,None,0.3,27,0.5,-73.869979858398438,40.755290985107422,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,0,None,000,30,-1.0,10.00,29.79,29.94,CLR:00,54,8,None,0.00,None,20,-6.7,35,1.7,29.96,39.6,2016-01-03 00:51,None,None,None,2141,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.60,2016-01-03 00:01:22,2016-01-03 00:10:04,9.3,0,0,N,None,None,None,None,-74.004669189453125,40.715957641601563,2,1,0.5,None,None,0.3,8,0.5,-73.989860534667969,40.734043121337891,None,None,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,0,None,000,30,-1.0,10.00,29.79,29.94,CLR:00,54,8,None,0.00,None,20,-6.7,35,1.7,29.96,39.6,2016-01-03 00:51,None,None,None,2141,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.67,2016-01-03 00:01:22,2016-01-03 00:09:25,11.16,0,1.86,N,None,2016-01-01 09:00:00,New York,10003,-73.948280334472656,40.782630920410156,1,1,0.5,-73.9870210,40.7308580,0.3,8,0.5,-73.938461303710938,40.792289733886719,New York,0,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,0,None,000,30,-1.0,10.00,29.79,29.94,CLR:00,54,8,None,0.00,None,20,-6.7,35,1.7,29.96,39.6,2016-01-03 00:51,None,None,None,2141,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.11,2016-01-03 00:01:23,2016-01-03 00:09:22,9.96,0,1.66,N,None,None,None,None,-73.998611450195313,40.738170623779297,1,1,0.5,None,None,0.3,7,0.5,-73.994590759277344,40.75054931640625,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,0,None,000,30,-1.0,10.00,29.79,29.94,CLR:00,54,8,None,0.00,None,20,-6.7,35,1.7,29.96,39.6,2016-01-03 00:51,None,None,None,2141,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
6.50,2016-01-03 00:01:24,2016-01-03 00:23:19,23.8,0,0,N,None,None,None,None,-73.972267150878906,40.759864807128906,2,2,0.5,None,None,0.3,22.5,0.5,-73.876602172851562,40.748664855957031,None,None,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,0,None,000,30,-1.0,10.00,29.79,29.94,CLR:00,54,8,None,0.00,None,20,-6.7,35,1.7,29.96,39.6,2016-01-03 00:51,None,None,None,2141,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.90,2016-01-03 00:01:24,2016-01-03 00:09:52,10.3,0,0,N,None,None,None,None,-73.959747314453125,40.801292419433594,2,1,0.5,None,None,0.3,9,0.5,-73.950645446777344,40.822933197021484,None,None,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,0,None,000,30,-1.0,10.00,29.79,29.94,CLR:00,54,8,None,0.00,None,20,-6.7,35,1.7,29.96,39.6,2016-01-03 00:51,None,None,None,2141,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2.94,2016-01-03 00:01:24,2016-01-03 00:21:59,16.3,0,0,N,None,None,None,None,-73.979400634765625,40.739768981933594,1,1,0.5,None,None,0.3,15,0.5,-73.999549865722656,40.742519378662109,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,0,None,000,30,-1.0,10.00,29.79,29.94,CLR:00,54,8,None,0.00,None,20,-6.7,35,1.7,29.96,39.6,2016-01-03 00:51,None,None,None,2141,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.89,2016-01-03 00:01:24,2016-01-03 00:05:58,9.8,0,1,N,None,None,None,None,-73.972930908203125,40.752601623535156,1,3,0.5,None,None,0.3,7.5,0.5,-73.955856323242188,40.776050567626953,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,0,None,000,30,-1.0,10.00,29.79,29.94,CLR:00,54,8,None,0.00,None,20,-6.7,35,1.7,29.96,39.6,2016-01-03 00:51,None,None,None,2141,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
.80,2016-01-03 00:01:26,2016-01-03 00:10:01,8.3,0,0,N,2022-04-16 02:00:00 | None,2016-01-01 00:00:00 | 2016-01-01 00:00:00,New York | New York,None | 10028,-73.979644775390625,40.760196685791016,2,2,0.5,-73.9651814 | -73.9634699,40.7745779 | 40.7792134,0.3,7,0.5,-73.974853515625,40.753742218017578,New York | New York,1 | 2,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,0,None,000,30,-1.0,10.00,29.79,29.94,CLR:00,54,8,None,0.00,None,20,-6.7,35,1.7,29.96,39.6,2016-01-03 00:51,None,None,None,2141,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5.00,2016-01-03 00:01:26,2016-01-03 00:19:52,18.8,0,0,N,None,None,None,None,-73.995040893554687,40.760448455810547,2,1,0.5,None,None,0.3,17.5,0.5,-73.938812255859375,40.799385070800781,None,None,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,0,None,000,30,-1.0,10.00,29.79,29.94,CLR:00,54,8,None,0.00,None,20,-6.7,35,1.7,29.96,39.6,2016-01-03 00:51,None,None,None,2141,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
3.86,2016-01-03 00:01:26,2016-01-03 00:13:41,17.16,0,2.86,N,None,None,None,None,-73.976837158203125,40.764591217041016,1,1,0.5,None,None,0.3,13,0.5,-73.9541015625,40.804759979248047,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,0,None,000,30,-1.0,10.00,29.79,29.94,CLR:00,54,8,None,0.00,None,20,-6.7,35,1.7,29.96,39.6,2016-01-03 00:51,None,None,None,2141,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2.70,2016-01-03 00:01:26,2016-01-03 00:12:40,12.3,0,0,N,None,None,None,None,-74.000953674316406,40.730838775634766,2,1,0.5,None,None,0.3,11,0.5,-74.017234802246094,40.704917907714844,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,0,None,000,30,-1.0,10.00,29.79,29.94,CLR:00,54,8,None,0.00,None,20,-6.7,35,1.7,29.96,39.6,2016-01-03 00:51,None,None,None,2141,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
3.10,2016-01-03 00:01:27,2016-01-03 00:35:02,26.75,0,4.45,N,None,None,None,None,-73.974395751953125,40.763877868652344,1,1,0.5,None,None,0.3,21,0.5,-73.999267578125,40.728160858154297,None,None,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,0,None,000,30,-1.0,10.00,29.79,29.94,CLR:00,54,8,None,0.00,None,20,-6.7,35,1.7,29.96,39.6,2016-01-03 00:51,None,None,None,2141,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
.10,2016-01-03 00:01:27,2016-01-03 00:02:33,4.3,0,0,N,None,None,None,None,-73.955177307128906,40.773174285888672,3,1,0.5,None,None,0.3,3,0.5,-73.956230163574219,40.772037506103516,None,None,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,0,None,000,30,-1.0,10.00,29.79,29.94,CLR:00,54,8,None,0.00,None,20,-6.7,35,1.7,29.96,39.6,2016-01-03 00:51,None,None,None,2141,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.40,2016-01-03 00:01:27,2016-01-03 00:14:34,13.39,0,3.09,N,None,None,None,None,-73.9898681640625,40.7293701171875,1,1,0.5,None,None,0.3,9,0.5,-73.983924865722656,40.745647430419922,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,0,None,000,30,-1.0,10.00,29.79,29.94,CLR:00,54,8,None,0.00,None,20,-6.7,35,1.7,29.96,39.6,2016-01-03 00:51,None,None,None,2141,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
11.20,2016-01-03 00:01:29,2016-01-03 00:25:53,33.8,0,0,N,None,None,None,None,-73.969612121582031,40.757713317871094,1,1,0.5,None,None,0.3,32.5,0.5,-73.902236938476562,40.702812194824219,None,None,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,0,None,000,30,-1.0,10.00,29.79,29.94,CLR:00,54,8,None,0.00,None,20,-6.7,35,1.7,29.96,39.6,2016-01-03 00:51,None,None,None,2141,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5.60,2016-01-03 00:01:29,2016-01-03 00:29:40,28.55,0,4.75,N,None,None,None,None,-74.002418518066406,40.733234405517578,1,1,0.5,None,None,0.3,22.5,0.5,-73.924583435058594,40.691917419433594,None,None,1,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,0,None,000,30,-1.0,10.00,29.79,29.94,CLR:00,54,8,None,0.00,None,20,-6.7,35,1.7,29.96,39.6,2016-01-03 00:51,None,None,None,2141,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1.52,2016-01-03 00:01:29,2016-01-03 00:10:45,12.09,0,2.79,N,None,None,None,None,-73.971771240234375,40.759838104248047,1,1,0.5,None,None,0.3,8,0.5,-73.987518310546875,40.748722076416016,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,0,None,000,30,-1.0,10.00,29.79,29.94,CLR:00,54,8,None,0.00,None,20,-6.7,35,1.7,29.96,39.6,2016-01-03 00:51,None,None,None,2141,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
.76,2016-01-03 00:01:29,2016-01-03 00:05:08,5.8,0,0,N,None,None,None,None,-73.941848754882813,40.829483032226563,2,1,0.5,None,None,0.3,4.5,0.5,-73.938644409179688,40.839866638183594,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,0,None,000,30,-1.0,10.00,29.79,29.94,CLR:00,54,8,None,0.00,None,20,-6.7,35,1.7,29.96,39.6,2016-01-03 00:51,None,None,None,2141,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2.68,2016-01-03 00:01:29,2016-01-03 00:12:56,13.3,0,2,N,None,None,None,None,-74.010520935058594,40.718410491943359,1,5,0.5,None,None,0.3,10,0.5,-73.991348266601563,40.745208740234375,None,None,2,NY CITY CENTRAL PARK NY US,WBAN:94728,1,FM-15,None,None,None,None,None,None,None,None,None,None,None,None,-9999,-9999,None,None,None,-9999,-9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-73.9669,40.7889,0,None,000,30,-1.0,10.00,29.79,29.94,CLR:00,54,8,None,0.00,None,20,-6.7,35,1.7,29.96,39.6,2016-01-03 00:51,None,None,None,2141,1220,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
